date,department,actual_bed_occupancy_rate,predicted_bed_occupancy_rate,actual_admissions,predicted_admissions,actual_icu_utilization_rate,predicted_icu_utilization_rate
2025-08-19,Orthopedics,0.7045454545454546,0.7386562612436088,2.0,1.7504572455100764,0.0,0.26439741097020486
2025-08-19,Surgery,0.75,0.7420044124844506,0.0,1.2241609979637638,0.375,0.2696021457995447
2025-08-19,Pediatrics,0.7857142857142857,0.7549102833452321,2.0,1.6382538627547467,0.1666666666666666,0.12522359019179996
2025-08-19,Neurology,0.9166666666666666,0.8187141634293209,2.0,1.2652038613693553,0.0,0.13994744095786552
2025-08-19,Oncology,0.8,0.793043953455984,2.0,1.368714802310123,0.6666666666666666,0.20284264332621768
2025-08-19,ICU,1.0,0.9900459145922356,1.0,1.670480665079378,0.9117647058823528,0.8981727934909042
2025-08-19,Maternity,0.6739130434782609,0.6324837170113077,1.0,1.106282219345191,0.25,0.1693008708323071
2025-08-19,General Medicine,0.8026315789473685,0.840291793956502,1.0,2.886758419350797,0.2,0.1450770438368088
2025-08-19,Emergency,1.0,0.9860561967373873,5.0,3.0453531423897013,0.25,0.273065059805071
2025-08-19,Cardiology,0.75,0.7938715795767183,3.0,1.840503982273388,0.3,0.2557508181022532
2025-08-20,Pediatrics,0.7380952380952381,0.7324982928981223,1.0,1.4353065524585056,0.0,0.12482550457615518
2025-08-20,Orthopedics,0.75,0.7578844116934063,3.0,1.9788357557638034,0.0,0.259164657049796
2025-08-20,Oncology,0.85,0.7581244766283868,1.0,1.2247131106158364,0.3333333333333333,0.20163268399622475
2025-08-20,Neurology,0.8611111111111112,0.90610466175026,4.0,1.5926563159258909,0.2,0.12871726002295983
2025-08-20,Surgery,0.8269230769230769,0.7804384983182512,1.0,1.4569141777308798,0.0,0.26235610552526883
2025-08-20,ICU,0.9705882352941176,0.9681859008408141,2.0,1.3775850593364336,0.9117647058823528,0.9001335965436374
2025-08-20,General Medicine,0.8947368421052632,0.9098759081208102,6.0,3.1922158234651548,0.0,0.14172070336891748
2025-08-20,Emergency,0.9482758620689656,0.9217416419496749,0.0,2.9644503116590215,0.375,0.2633016878555996
2025-08-20,Cardiology,0.6875,0.7051278110281736,0.0,1.152974122340962,0.3,0.2624144588979981
2025-08-20,Maternity,0.782608695652174,0.7152039755717067,1.0,1.5346192928751894,0.5,0.16239927895607426
2025-08-21,Surgery,0.8076923076923077,0.8136685718914348,2.0,1.7125538893060235,0.25,0.25695953177747377
2025-08-21,Pediatrics,0.7380952380952381,0.6857848572102351,2.0,1.047467780496477,0.3333333333333333,0.12581215661911546
2025-08-21,Orthopedics,0.6363636363636364,0.6918711814970729,0.0,1.5118104621932493,1.4,0.2654872138404529
2025-08-21,Oncology,0.825,0.7516714454582449,0.0,1.028674181695338,0.0,0.20119721388989464
2025-08-21,Neurology,0.75,0.7653686946466121,1.0,0.7693446652366617,0.0,0.137879957197578
2025-08-21,Maternity,0.6086956521739131,0.5807098340178555,2.0,0.3737940146516401,0.25,0.17065826301871023
2025-08-21,General Medicine,0.8026315789473685,0.8293989725934457,0.0,2.8968099041423923,0.2,0.14013396967722544
2025-08-21,Emergency,0.896551724137931,0.9314189510988373,1.0,2.9112453476219287,0.25,0.26255114171116495
2025-08-21,Cardiology,0.75,0.7778108440734272,1.0,1.5317706646250422,0.3,0.25418190098012283
2025-08-21,ICU,1.0,0.981066434975685,4.0,1.312077514188538,0.8235294117647058,0.8940222082691927
2025-08-22,Oncology,0.75,0.6934927118070471,1.0,0.56776582457235,0.0,0.20564046787011236
2025-08-22,Surgery,0.9230769230769232,0.8556804244864118,3.0,1.9770665269305585,0.5,0.25268248106287733
2025-08-22,Pediatrics,0.7380952380952381,0.6861515685936848,0.0,1.1374816982211748,0.0,0.1233316889650049
2025-08-22,Orthopedics,0.6590909090909091,0.6752268878781678,1.0,1.1726756884250316,1.4,0.26180140946531943
2025-08-22,Neurology,0.8611111111111112,0.7873525942501304,1.0,0.8965361936917987,0.0,0.13444374016827992
2025-08-22,Cardiology,0.7916666666666666,0.811229760633433,2.0,2.0359195530158964,0.1,0.24588220016497983
2025-08-22,ICU,1.0,1.0434326733401744,2.0,2.101735903183057,0.8823529411764706,0.884873818546977
2025-08-22,General Medicine,0.7763157894736842,0.8040721870436961,2.0,2.536204709105312,0.2,0.13998401841706218
2025-08-22,Emergency,0.9827586206896552,0.9639058852955459,4.0,2.9082877667371005,0.375,0.2597348760948
2025-08-22,Maternity,0.5434782608695652,0.5826772487777265,0.0,0.5857112916850244,0.0,0.16670031594043577
2025-08-23,Surgery,0.7692307692307693,0.7693924821813549,0.0,1.4208549925394838,0.25,0.27139296502327304
2025-08-23,Pediatrics,0.6904761904761905,0.6819140826792723,0.0,1.0062810238101836,0.3333333333333333,0.13796890160128356
2025-08-23,Orthopedics,0.6818181818181818,0.7856615543912279,2.0,1.83567373283862,0.0,0.2615668253451492
2025-08-23,Oncology,0.775,0.810368980288184,1.0,1.392894732579747,0.0,0.20712333153206935
2025-08-23,Neurology,0.8055555555555556,0.8303145719267591,1.0,0.9724885466644401,0.8,0.1485134088925868
2025-08-23,Maternity,0.6304347826086957,0.6028380250627657,1.0,0.5935375123027349,0.25,0.1798822731120211
2025-08-23,ICU,1.0,0.9780457970044414,2.0,1.3651743584755591,0.9117647058823528,0.9082374114973643
2025-08-23,General Medicine,0.8157894736842105,0.8762794784314784,2.0,2.987721000080427,0.0,0.14796737093229295
2025-08-23,Emergency,0.9827586206896552,0.9664734960783741,2.0,3.0440783894014296,0.625,0.27231241391930766
2025-08-23,Cardiology,0.875,0.8413010720934121,2.0,2.1303177948026217,0.2,0.25748317272477766
2025-08-24,Pediatrics,0.6666666666666666,0.6632385484840054,0.0,0.9099397821901591,0.0,0.13538555736909233
2025-08-24,Orthopedics,0.7045454545454546,0.6486823209423493,1.0,0.8771982154449447,0.5,0.270544149479575
2025-08-24,Oncology,0.8,0.7855241680709012,2.0,1.1957987127000937,0.0,0.20919068111603445
2025-08-24,Neurology,0.8611111111111112,0.8495611653578575,2.0,1.2018385260427298,0.4,0.1405547438994586
2025-08-24,Surgery,0.7115384615384616,0.7615770755118365,0.0,1.4012527212174801,0.25,0.2689788593583122
2025-08-24,ICU,1.0,0.9691158002073703,2.0,1.213508438397467,0.8823529411764706,0.9046755736479573
2025-08-24,General Medicine,0.8947368421052632,0.881283415743787,2.0,3.027495207697311,0.4,0.14569260922860136
2025-08-24,Emergency,1.0,0.9641896404816136,3.0,2.9279791566035342,0.0,0.2709117216583649
2025-08-24,Cardiology,0.8125,0.8440346753554666,1.0,2.0616247103509706,0.2,0.25594122210438847
2025-08-24,Maternity,0.5869565217391305,0.6251633993322976,1.0,0.7575838772638972,0.25,0.17568921878048097
2025-08-25,Pediatrics,0.7380952380952381,0.7388779641088796,1.0,1.6823895807344886,0.0,0.12981152132556253
2025-08-25,Orthopedics,0.8409090909090909,0.7866686550653704,4.0,1.956468431782928,0.0,0.25705824365855506
2025-08-25,Oncology,0.7,0.7083234449842947,1.0,0.6095842148072215,0.3333333333333333,0.21427931301260333
2025-08-25,Neurology,0.8888888888888888,0.8700216148575586,3.0,1.4587011352887558,0.4,0.13497720410426636
2025-08-25,Surgery,0.7692307692307693,0.7745974566949488,0.0,1.609897376639647,0.25,0.2671084628455184
2025-08-25,ICU,1.0,0.9537048444637444,0.0,1.3682712276838767,0.8823529411764706,0.9052312919522765
2025-08-25,General Medicine,0.9078947368421052,0.8842135950899702,5.0,2.930346884311222,0.0,0.14559954695806523
2025-08-25,Emergency,0.8620689655172413,0.9081012081252893,0.0,2.7465327476749613,0.375,0.27000556913264195
2025-08-25,Cardiology,0.7708333333333334,0.7909056769849381,1.0,1.8373009308305999,0.3,0.2593502013800644
2025-08-25,Maternity,0.6521739130434783,0.6543037421342874,1.0,1.2896789283534058,0.25,0.1722434392824931
2025-08-26,Surgery,0.7692307692307693,0.753500565036402,1.0,1.301605775637304,0.25,0.26743127561403524
2025-08-26,Pediatrics,0.7619047619047619,0.7056428582014438,0.0,1.4415912372331676,0.1666666666666666,0.1281822600268333
2025-08-26,Orthopedics,0.8181818181818182,0.7466318629453094,2.0,1.7823055968464658,0.0,0.25556727502353016
2025-08-26,Oncology,0.775,0.7453594148690119,2.0,0.9766691091618007,0.0,0.2088620186927737
2025-08-26,Neurology,0.8888888888888888,0.8522284331166502,2.0,1.412028397619269,0.2,0.13375949062625117
2025-08-26,Maternity,0.5434782608695652,0.5802297927730956,0.0,0.48214787541269444,0.0,0.1755425721375625
2025-08-26,General Medicine,0.881578947368421,0.8272410349870581,3.0,2.6552036225963445,0.4,0.14885201038626047
2025-08-26,Emergency,0.913793103448276,0.9540145564937085,2.0,3.2263569920067496,0.125,0.26652519357886717
2025-08-26,Cardiology,0.7916666666666666,0.7387235644395981,2.0,1.2785134698415181,0.1,0.2613778598109707
2025-08-26,ICU,1.0,0.9776741653912745,0.0,1.6718520623170146,0.8823529411764706,0.8995007693415086
2025-08-27,Oncology,0.725,0.7395547510863815,1.0,0.9002338475362033,0.6666666666666666,0.20721508614328976
2025-08-27,Pediatrics,0.7857142857142857,0.7836092102221884,1.0,2.011514674041476,0.0,0.11818381734055924
2025-08-27,Orthopedics,0.7272727272727273,0.7498986433471008,2.0,1.7727479319660961,0.0,0.25535402840415616
2025-08-27,Neurology,0.8055555555555556,0.8363456278487338,1.0,1.128967870324606,0.2,0.13378817037485616
2025-08-27,Surgery,0.8076923076923077,0.8264973456367174,2.0,1.6659216737489233,0.25,0.25939057570211704
2025-08-27,ICU,1.0,1.0286862904862772,0.0,2.0153294800090724,0.8529411764705882,0.8928052914918082
2025-08-27,General Medicine,0.7894736842105263,0.8665361268572885,5.0,2.990131373812047,0.2,0.13992224831620376
2025-08-27,Emergency,0.9655172413793104,0.9563977998748723,3.0,3.194251218629648,0.375,0.266792006568876
2025-08-27,Cardiology,0.75,0.7484763796040361,1.0,1.2477454604073035,0.3,0.2602833682623327
2025-08-27,Maternity,0.8260869565217391,0.7558266189149149,4.0,1.8248165995468426,0.0,0.1561750832915569
2025-08-28,Surgery,0.8846153846153846,0.824905519064106,2.0,1.8146440576857548,0.375,0.2547420236195263
2025-08-28,Pediatrics,0.7857142857142857,0.7416906585869395,3.0,1.3498570692405023,0.0,0.12099927839874836
2025-08-28,Orthopedics,0.6818181818181818,0.6450582188103964,1.0,0.8850311877446272,0.0,0.2623077064242588
2025-08-28,Oncology,0.725,0.7559669024422143,1.0,1.046402515158944,0.0,0.2014178263677585
2025-08-28,Neurology,0.7777777777777778,0.8169141134356611,1.0,1.024586629208706,0.2,0.13484502857223543
2025-08-28,Emergency,0.8275862068965517,0.9213761729791086,2.0,2.8379406219303718,0.25,0.2608265510771777
2025-08-28,ICU,1.0,0.9918491527145552,1.0,1.585067216925532,0.9117647058823528,0.8939839186477768
2025-08-28,General Medicine,0.8026315789473685,0.8872511888345966,4.0,3.2444741695442305,0.2,0.13512975902612093
2025-08-28,Maternity,0.5869565217391305,0.5947461444276287,3.0,0.46097658549976184,0.0,0.1728682593299887
2025-08-28,Cardiology,0.8333333333333334,0.8151766337079024,4.0,1.677900881652406,0.1,0.25292843748656
2025-08-29,Surgery,0.7115384615384616,0.7681680411515721,0.0,1.444215364222629,0.375,0.2576577535011836
2025-08-29,Pediatrics,0.7380952380952381,0.7007251482759606,0.0,1.259721897593072,0.0,0.1228862877921911
2025-08-29,Orthopedics,0.6136363636363636,0.6099601805351167,1.0,0.6221438653966727,1.0,0.2674071566159086
2025-08-29,Oncology,0.725,0.730552233010125,2.0,0.9311702301632465,0.3333333333333333,0.20185480244224352
2025-08-29,Neurology,0.75,0.785843827314781,1.0,0.7058026478088749,0.4,0.13250118148753948
2025-08-29,ICU,0.9705882352941176,1.019371633644616,2.0,1.7583556234251836,0.9117647058823528,0.8885505620654438
2025-08-29,General Medicine,0.881578947368421,0.8473245898841006,4.0,2.6454848658491246,0.0,0.13809514540789947
2025-08-29,Emergency,0.9310344827586208,0.9762530836105683,5.0,3.2479178376782993,0.125,0.26125294230875273
2025-08-29,Cardiology,0.8125,0.7908921439256879,1.0,1.715245396973598,0.3,0.2503580191900101
2025-08-29,Maternity,0.5434782608695652,0.514691351614496,0.0,0.20149387150257958,0.0,0.17430809976875083
2025-08-30,Oncology,0.725,0.7542863393311896,0.0,0.9760640125815058,0.0,0.21182590123454031
2025-08-30,Surgery,0.7692307692307693,0.7948600120021421,2.0,1.6916019905450077,0.375,0.2695654510840297
2025-08-30,Pediatrics,0.7380952380952381,0.7349639849327454,2.0,1.4885799862399536,0.0,0.13236768771431773
2025-08-30,Orthopedics,0.6363636363636364,0.6557730205554667,1.0,1.0028474523073168,0.5,0.27866413861440975
2025-08-30,Neurology,0.8333333333333334,0.7933091096706232,2.0,0.7464025415659442,0.2,0.14634997198006205
2025-08-30,Cardiology,0.8541666666666666,0.8268712572561527,3.0,1.7523618643450654,0.4,0.26064903815663537
2025-08-30,ICU,1.0,0.9626341621712785,0.0,1.360005081864605,0.9117647058823528,0.9076099360897252
2025-08-30,General Medicine,0.9736842105263158,0.895276583848384,5.0,2.832335846867216,0.0,0.15093237579609428
2025-08-30,Emergency,1.0,0.953687874404048,0.0,3.2898686429305117,0.25,0.26926983625778406
2025-08-30,Maternity,0.6304347826086957,0.6042207083420412,2.0,0.5506371830107228,0.25,0.18151561952349618
2025-08-31,Oncology,0.6,0.7261622955452728,0.0,0.8105427449485664,0.3333333333333333,0.21112611474939358
2025-08-31,Surgery,0.75,0.822479045860175,0.0,1.9540731448615611,0.125,0.2623439935814987
2025-08-31,Pediatrics,0.7619047619047619,0.7371692324825687,2.0,1.3923563717861143,0.0,0.13363308817463518
2025-08-31,Orthopedics,0.7727272727272727,0.7519658950865608,3.0,1.5320444172362864,0.5,0.26448358854889403
2025-08-31,Neurology,0.8333333333333334,0.8663557472601399,0.0,1.3046877387316942,0.4,0.13778874435642932
2025-08-31,Cardiology,0.7916666666666666,0.8037352474561662,0.0,1.8210107096595187,0.3,0.25914503321345156
2025-08-31,ICU,1.0,0.9651401133805064,1.0,1.2835879035818114,0.8823529411764706,0.9048831231850389
2025-08-31,General Medicine,0.9473684210526316,0.8924367310620855,5.0,2.720825192511187,0.2,0.14477927171010566
2025-08-31,Emergency,1.0,0.969339131629736,2.0,3.2783795436720506,0.25,0.27058557106844106
2025-08-31,Maternity,0.6521739130434783,0.6073755624247166,0.0,0.723796523233074,0.0,0.1785322814633175
2025-09-01,Surgery,0.8653846153846154,0.8205563447164125,2.0,1.959375358577413,0.375,0.262915956726288
2025-09-01,Pediatrics,0.6904761904761905,0.7048687092955568,1.0,1.3488977595939142,0.1666666666666666,0.1342725935808206
2025-09-01,Orthopedics,0.7045454545454546,0.687526119638338,1.0,1.3077632931973158,0.5,0.26986888975259665
2025-09-01,Oncology,0.775,0.7454971438295127,0.0,1.098292276014548,0.0,0.20882299436588933
2025-09-01,Neurology,0.8333333333333334,0.8552214077111742,1.0,1.4438561288724987,0.0,0.13760101260642305
2025-09-01,ICU,1.0,1.0187992985241068,2.0,1.8981063428739766,0.9117647058823528,0.9018587588594795
2025-09-01,General Medicine,0.868421052631579,0.8606816681355955,3.0,2.9188452728494902,0.0,0.1465085959087749
2025-09-01,Emergency,0.8448275862068966,0.9014787156235529,2.0,2.7112105437157172,0.375,0.275466512188367
2025-09-01,Cardiology,0.7708333333333334,0.7754362174019463,1.0,1.6684426138192017,0.2,0.26154094745732603
2025-09-01,Maternity,0.7391304347826086,0.7493097310651429,2.0,1.862230562107518,0.25,0.16680565221827282
